Date,Price,Vol.,Change %
2020-08-31,11644.2,496140.0,-0.49
2020-09-01,11914.9,580690.0,2.32
2020-09-02,11413.3,20260000.0,-4.21
2020-09-03,10168.8,9650000.0,-10.9
2020-09-04,10472.5,12500000.0,2.99
2020-09-05,10092.2,14720000.0,-3.63
2020-09-06,10296.4,12120000.0,2.02
2020-09-07,10376.9,12400000.0,0.78
2020-09-08,10126.6,113900.0,-2.41
2020-09-09,10224.6,71370.0,0.97
2020-09-10,10339.7,88010.0,1.13
2020-09-11,10390.2,62280.0,0.49
2020-09-12,10441.9,48490.0,0.5
2020-09-13,10326.0,66120.0,-1.11
2020-09-14,10675.3,96640.0,3.38
2020-09-15,10785.3,91700.0,1.03
2020-09-16,10949.5,94940.0,1.52
2020-09-17,10941.3,77220.0,-0.07
2020-09-18,10933.0,63480.0,-0.08
2020-09-19,11081.8,51630.0,1.36
2020-09-20,10921.5,53390.0,-1.45
2020-09-21,10416.8,109850.0,-4.62
2020-09-22,10531.5,63520.0,1.1
2020-09-23,10237.3,74950.0,-2.79
2020-09-24,10739.4,82950.0,4.9
2020-09-25,10688.8,71430.0,-0.47
2020-09-26,10727.9,37850.0,0.37
2020-09-27,10776.2,40920.0,0.45
2020-09-28,10693.2,72290.0,-0.77
2020-09-29,10840.9,59640.0,1.38
2020-09-30,10776.1,55550.0,-0.6
2020-10-01,10620.5,95330.0,-1.44
2020-10-02,10572.3,77940.0,-0.45
2020-10-03,10544.2,29100.0,-0.27
2020-10-04,10672.9,31400.0,1.22
2020-10-05,10789.5,48860.0,1.09
2020-10-06,10602.6,69070.0,-1.73
2020-10-07,10670.9,49270.0,0.64
2020-10-08,10924.1,79780.0,2.37
2020-10-09,11054.2,70950.0,1.19
2020-10-10,11298.4,65810.0,2.21
2020-10-11,11371.0,41060.0,0.64
2020-10-12,11533.9,84020.0,1.43
2020-10-13,11423.8,64670.0,-0.95
2020-10-14,11420.4,59120.0,-0.03
2020-10-15,11503.0,70840.0,0.72
2020-10-16,11322.0,71420.0,-1.57
2020-10-17,11362.1,29860.0,0.35
2020-10-18,11506.9,31510.0,1.27
2020-10-19,11753.4,73040.0,2.14
2020-10-20,11913.5,94590.0,1.36
2020-10-21,12808.7,197720.0,7.51
2020-10-22,12974.6,113310.0,1.3
2020-10-23,12934.1,73940.0,-0.31
2020-10-24,13117.2,51200.0,1.42
2020-10-25,13032.2,59730.0,-0.65
2020-10-26,13061.6,89470.0,0.23
2020-10-27,13657.8,128640.0,4.56
2020-10-28,13278.9,144180.0,-2.77
2020-10-29,13457.2,111230.0,1.34
2020-10-30,13559.9,108770.0,0.76
2020-10-31,13797.3,102750.0,1.75
2020-11-01,13759.4,51710.0,-0.27
2020-11-02,13561.4,97760.0,-1.44
2020-11-03,14019.9,108170.0,3.38
2020-11-04,14145.6,140800.0,0.9
2020-11-05,15587.1,227490.0,10.19
2020-11-06,15577.9,186130.0,-0.06
2020-11-07,14828.4,160730.0,-4.81
2020-11-08,15483.7,94990.0,4.42
2020-11-09,15327.2,165040.0,-1.01
2020-11-10,15303.6,93360.0,-0.15
2020-11-11,15695.8,119070.0,2.56
2020-11-12,16294.7,165540.0,3.82
2020-11-13,16324.2,113750.0,0.18
2020-11-14,16071.0,83640.0,-1.55
2020-11-15,15953.0,58430.0,-0.73
2020-11-16,16715.8,118090.0,4.78
2020-11-17,17662.3,175870.0,5.66
2020-11-18,17774.6,233430.0,0.64
2020-11-19,17803.5,135940.0,0.16
2020-11-20,18675.2,134420.0,4.9
2020-11-21,18687.2,108910.0,0.06
2020-11-22,18412.9,121760.0,-1.47
2020-11-23,18379.6,127350.0,-0.18
2020-11-24,19152.6,180790.0,4.21
2020-11-25,18723.0,146120.0,-2.24
2020-11-26,17162.0,312070.0,-8.34
2020-11-27,17127.1,138800.0,-0.2
2020-11-28,17730.7,95200.0,3.52
2020-11-29,18185.5,79120.0,2.57
2020-11-30,19698.1,185590.0,8.32
2020-12-01,18770.7,208720.0,-4.71
2020-12-02,19218.8,91920.0,2.39
2020-12-03,19433.3,99970.0,1.12
2020-12-04,18658.1,110630.0,-3.99
2020-12-05,19146.5,59440.0,2.62
2020-12-06,19379.9,54560.0,1.22
2020-12-07,19170.7,61980.0,-1.08
2020-12-08,18326.6,101410.0,-4.4
2020-12-09,18546.0,129720.0,1.2
2020-12-10,18247.2,85310.0,-1.61
2020-12-11,18023.6,111530.0,-1.23
2020-12-12,18808.9,71370.0,4.36
2020-12-13,19176.8,82450.0,1.96
2020-12-14,19273.8,67110.0,0.51
2020-12-15,19434.9,98390.0,0.84
2020-12-16,21352.2,199810.0,9.87
2020-12-17,22825.4,310740.0,6.9
2020-12-18,23127.9,131800.0,1.33
2020-12-19,23844.0,133880.0,3.1
2020-12-20,23474.9,114090.0,-1.55
2020-12-21,22728.5,154690.0,-3.18
2020-12-22,23823.2,130750.0,4.82
2020-12-23,23257.9,178470.0,-2.37
2020-12-24,23736.5,104590.0,2.06
2020-12-25,24689.6,2400.0,4.02
2020-12-26,26454.4,155770.0,7.15
2020-12-27,26261.3,231230.0,-0.73
2020-12-28,27057.8,126980.0,3.03
2020-12-29,27376.0,119570.0,1.18
2020-12-30,28868.7,159820.0,5.45
2020-12-31,28949.4,136690.0,0.28
2021-01-01,29359.9,100900.0,1.42
2021-01-02,32193.3,240870.0,9.65
2021-01-03,32958.9,155210.0,2.38
2021-01-04,32022.6,255270.0,-2.84
2021-01-05,33991.5,202130.0,6.15
2021-01-06,36793.2,227560.0,8.24
2021-01-07,39460.2,249600.0,7.25
2021-01-08,40599.3,251290.0,2.89
2021-01-09,40151.9,128420.0,-1.1
2021-01-10,38192.2,215780.0,-4.88
2021-01-11,35544.3,251040.0,-6.93
2021-01-12,34076.1,241930.0,-4.13
2021-01-13,37382.2,209930.0,9.7
2021-01-14,39175.7,172400.0,4.8
2021-01-15,36845.8,118420.0,-5.95
2021-01-16,36019.5,137020.0,-2.24
2021-01-17,35839.6,126820.0,-0.5
2021-01-18,36613.2,111520.0,2.16
2021-01-19,36002.9,79110.0,-1.67
2021-01-20,35476.3,153610.0,-1.46
2021-01-21,30842.1,253270.0,-13.06
2021-01-22,33000.5,243090.0,7.0
2021-01-23,32088.9,100700.0,-2.76
2021-01-24,32241.3,88210.0,0.47
2021-01-25,32252.3,142430.0,0.03
2021-01-26,32502.1,139840.0,0.77
2021-01-27,30404.0,194350.0,-6.46
2021-01-28,33374.8,167390.0,9.77
2021-01-29,34301.8,297730.0,2.78
2021-01-30,34283.1,128570.0,-0.05
2021-01-31,33108.1,101920.0,-3.43
2021-02-01,33515.7,126320.0,1.23
2021-02-02,35485.2,120850.0,5.88
2021-02-03,37646.8,131030.0,6.09
2021-02-04,36982.1,151440.0,-1.77
2021-02-05,38297.6,100600.0,3.56
2021-02-06,39256.6,156020.0,2.5
2021-02-07,38852.9,125370.0,-1.03
2021-02-08,46395.7,248470.0,19.41
2021-02-09,46508.6,193870.0,0.24
2021-02-10,44836.0,151830.0,-3.6
2021-02-11,47990.7,145770.0,7.04
2021-02-12,47371.7,133730.0,-1.29
2021-02-13,47168.7,89420.0,-0.43
2021-02-14,48643.4,106500.0,3.13
2021-02-15,47936.3,123180.0,-1.45
2021-02-16,49169.7,141370.0,2.57
2021-02-17,52079.2,140030.0,5.92
2021-02-18,51582.2,94350.0,-0.95
2021-02-19,55906.6,139430.0,8.38
2021-02-20,55923.7,127850.0,0.03
2021-02-21,57433.8,87260.0,2.7
2021-02-22,54111.8,244950.0,-5.78
2021-02-23,48911.2,315070.0,-9.61
2021-02-24,49697.5,153750.0,1.61
2021-02-25,46928.5,83220.0,-5.57
2021-02-26,46345.6,189410.0,-1.24
2021-02-27,46136.7,98750.0,-0.45
2021-02-28,45164.0,135080.0,-2.11
2021-03-01,49595.5,137520.0,9.81
2021-03-02,48424.2,102100.0,-2.36
2021-03-03,50395.1,44930.0,4.07
2021-03-04,48428.0,9560.0,-3.9
2021-03-05,48792.5,113640.0,0.75
2021-03-06,48855.6,66660.0,0.13
2021-03-07,50982.3,82910.0,4.35
2021-03-08,52311.0,68140.0,2.61
2021-03-09,54879.0,114060.0,4.91
2021-03-10,55851.9,140960.0,1.77
2021-03-11,57799.5,129630.0,3.49
2021-03-12,57265.1,116960.0,-0.92
2021-03-13,61195.3,134640.0,6.86
2021-03-14,59113.7,80290.0,-3.4
2021-03-15,55791.3,117710.0,-5.62
2021-03-16,56889.7,128510.0,1.97
2021-03-17,58913.5,118260.0,3.56
2021-03-18,57656.0,102620.0,-2.13
2021-03-19,58088.0,83980.0,0.75
2021-03-20,58093.4,67830.0,0.01
2021-03-21,57383.8,77470.0,-1.22
2021-03-22,54158.3,95530.0,-5.62
2021-03-23,54452.5,84840.0,0.54
2021-03-24,52325.4,137910.0,-3.91
2021-03-25,51322.3,143350.0,-1.92
2021-03-26,55036.1,100300.0,7.24
2021-03-27,55862.9,73870.0,1.5
2021-03-28,55765.2,58710.0,-0.17
2021-03-29,57616.2,107910.0,3.32
2021-03-30,58771.3,86210.0,2.0
2021-03-31,58763.7,98060.0,-0.01
2021-04-01,58718.3,69040.0,-0.08
2021-04-02,58977.3,72370.0,0.44
2021-04-03,57059.9,68740.0,-3.25
2021-04-04,58199.9,57210.0,2.0
2021-04-05,58993.4,54130.0,1.36
2021-04-06,57996.3,77150.0,-1.69
2021-04-07,55948.7,110690.0,-3.53
2021-04-08,58077.4,64780.0,3.8
2021-04-09,58118.7,59220.0,0.07
2021-04-10,59748.4,103720.0,2.8
2021-04-11,59978.7,58200.0,0.39
2021-04-12,59863.8,81880.0,-0.19
2021-04-13,63540.9,126560.0,6.14
2021-04-14,62980.4,130430.0,-0.88
2021-04-15,63216.0,76970.0,0.37
2021-04-16,61379.7,136850.0,-2.9
2021-04-17,60041.9,84080.0,-2.18
2021-04-18,56207.1,216810.0,-6.39
2021-04-19,55646.1,117510.0,-1.0
2021-04-20,56483.2,115490.0,1.5
2021-04-21,53820.2,100260.0,-4.71
2021-04-22,51729.5,168130.0,-3.88
2021-04-23,51143.6,214460.0,-1.13
2021-04-24,50088.9,82250.0,-2.06
2021-04-25,48963.6,59200.0,-2.25
2021-04-26,54020.5,129760.0,10.33
2021-04-27,55036.5,84080.0,1.88
2021-04-28,54841.4,86960.0,-0.35
2021-04-29,53560.8,83900.0,-2.34
2021-04-30,57720.3,103740.0,7.77
2021-05-01,57807.1,63410.0,0.15
2021-05-02,56603.8,53610.0,-2.08
2021-05-03,57169.8,89240.0,1.0
2021-05-04,53741.5,132330.0,-6.0
2021-05-05,57441.3,119820.0,6.88
2021-05-06,56405.4,109020.0,-1.8
2021-05-07,57337.2,110010.0,1.65
2021-05-08,58840.1,101270.0,2.62
2021-05-09,58238.3,103590.0,-1.02
2021-05-10,55848.9,142610.0,-4.1
2021-05-11,56695.7,96470.0,1.52
2021-05-12,49384.2,160740.0,-12.9
2021-05-13,49704.6,236710.0,0.65
2021-05-14,49839.8,118840.0,0.27
2021-05-15,46708.8,131910.0,-6.28
2021-05-16,46426.4,180070.0,-0.6
2021-05-17,43541.3,274760.0,-6.21
2021-05-18,42897.3,154960.0,-1.48
2021-05-19,36720.5,607100.0,-14.4
2021-05-20,40717.2,269750.0,10.88
2021-05-21,37297.4,315500.0,-8.4
2021-05-22,37448.3,185830.0,0.4
2021-05-23,34679.7,325730.0,-7.39
2021-05-24,38750.6,244880.0,11.74
2021-05-25,38378.3,163010.0,-0.96
2021-05-26,39249.2,153800.0,2.27
2021-05-27,38417.3,122930.0,-2.12
2021-05-28,35662.5,199580.0,-7.17
2021-05-29,34584.6,160430.0,-3.02
2021-05-30,35652.8,104180.0,3.09
2021-05-31,37298.6,131700.0,4.62
2021-06-01,36687.6,113480.0,-1.64
2021-06-02,37555.8,96890.0,2.37
2021-06-03,39187.3,106440.0,4.34
2021-06-04,36851.3,127710.0,-5.96
2021-06-05,35520.0,101480.0,-3.61
2021-06-06,35815.4,62200.0,0.83
2021-06-07,33578.0,119500.0,-6.25
2021-06-08,33382.9,193540.0,-0.58
2021-06-09,37332.2,209820.0,11.83
2021-06-10,36649.4,154320.0,-1.83
2021-06-11,37314.6,109150.0,1.81
2021-06-12,35467.5,87730.0,-4.95
2021-06-13,39022.9,123320.0,10.02
2021-06-14,40529.4,157350.0,3.86
2021-06-15,40156.1,117550.0,-0.92
2021-06-16,38336.0,123520.0,-4.53
2021-06-17,38052.0,109580.0,-0.74
2021-06-18,35749.4,102840.0,-6.05
2021-06-19,35513.4,105460.0,-0.66
2021-06-20,35595.8,137480.0,0.23
2021-06-21,31692.0,256870.0,-10.97
2021-06-22,32496.4,309650.0,2.54
2021-06-23,33674.3,173340.0,3.62
2021-06-24,34665.8,119250.0,2.94
2021-06-25,31594.0,193430.0,-8.86
2021-06-26,32243.4,156670.0,2.06
2021-06-27,34678.5,148800.0,7.55
2021-06-28,34475.9,112000.0,-0.58
2021-06-29,35834.7,97270.0,3.94
2021-06-30,35026.9,107070.0,-2.25
2021-07-01,33543.6,27410.0,-4.23
2021-07-02,33813.4,78930.0,0.8
2021-07-03,34742.8,55690.0,2.75
2021-07-04,35298.2,56130.0,1.6
2021-07-05,33687.8,88360.0,-4.56
2021-07-06,34225.6,83630.0,1.6
2021-07-07,33867.8,72030.0,-1.05
2021-07-08,32866.3,108090.0,-2.96
2021-07-09,33797.4,67140.0,2.83
2021-07-10,33510.6,50940.0,-0.85
2021-07-11,34227.7,35720.0,2.14
2021-07-12,33113.0,63240.0,-3.26
2021-07-13,32728.1,60040.0,-1.16
2021-07-14,32820.7,69560.0,0.28
2021-07-15,31840.5,76950.0,-2.99
2021-07-16,31394.0,70480.0,-1.4
2021-07-17,31518.6,58060.0,0.4
2021-07-18,31785.4,57010.0,0.85
2021-07-19,30837.2,77480.0,-2.98
2021-07-20,29793.8,97460.0,-3.38
2021-07-21,32131.4,118340.0,7.85
2021-07-22,32298.9,64870.0,0.52
2021-07-23,33603.3,66150.0,4.04
2021-07-24,33824.8,67140.0,0.66
2021-07-25,35391.1,65100.0,4.63
2021-07-26,37276.6,177630.0,5.33
2021-07-27,39452.0,100240.0,5.84
2021-07-28,40003.2,148920.0,1.4
2021-07-29,40001.4,75300.0,0.0
2021-07-30,42203.4,98450.0,5.5
2021-07-31,41553.7,44650.0,-1.54
2021-08-01,39878.3,80330.0,-4.03
2021-08-02,39168.4,74810.0,-1.78
2021-08-03,38130.3,260.0,-2.65
2021-08-04,39736.9,79220.0,4.21
2021-08-05,40867.2,130600.0,2.84
2021-08-06,42795.4,111930.0,4.72
2021-08-07,44614.2,112840.0,4.25
2021-08-08,43792.8,105250.0,-1.84
2021-08-09,46284.3,117080.0,5.69
2021-08-10,45593.8,80550.0,-1.49
2021-08-11,45564.3,75430.0,-0.06
2021-08-12,44403.4,81070.0,-2.55
2021-08-13,47809.1,75270.0,7.67
2021-08-14,47081.5,64290.0,-1.52
2021-08-15,46991.3,58110.0,-0.19
2021-08-16,45996.3,2410.0,-2.12
2021-08-17,44691.6,84140.0,-2.84
2021-08-18,44723.8,22360.0,0.07
2021-08-19,46755.9,77920.0,4.54
2021-08-20,49324.0,83190.0,5.49
2021-08-21,48875.8,18200.0,-0.91
2021-08-22,49254.5,49320.0,0.77
2021-08-23,49539.7,75370.0,0.58
2021-08-24,47714.7,74260.0,-3.68
2021-08-25,48994.5,63540.0,2.68
2021-08-26,46831.6,73790.0,-4.41
2021-08-27,49064.3,62470.0,4.77
2021-08-28,48897.1,36730.0,-0.34
2021-08-29,48777.4,47620.0,-0.24
2021-08-30,46992.7,61680.0,-3.66
2021-08-31,47130.4,71480.0,0.29
2021-09-01,48819.4,74380.0,3.58
2021-09-02,49274.3,80210.0,0.93
2021-09-03,49999.0,88080.0,1.47
2021-09-04,49918.4,48140.0,-0.16
2021-09-05,51768.6,57300.0,3.71
2021-09-06,52672.1,69460.0,1.75
2021-09-07,46779.6,187560.0,-11.19
2021-09-08,46061.4,100480.0,-1.54
2021-09-09,46385.6,73630.0,0.7
2021-09-10,44842.8,75620.0,-3.33
2021-09-11,45161.9,41580.0,0.71
2021-09-12,46062.3,44520.0,1.99
2021-09-13,44949.5,96150.0,-2.42
2021-09-14,47077.5,65330.0,4.73
2021-09-15,48130.6,63400.0,2.24
2021-09-16,47748.0,60910.0,-0.8
2021-09-17,47282.8,50160.0,-0.97
2021-09-18,48306.7,43640.0,2.17
2021-09-19,47238.7,41980.0,-2.21
2021-09-20,42870.6,77960.0,-9.25
2021-09-21,40651.3,142550.0,-5.18
2021-09-22,43551.6,93980.0,7.13
2021-09-23,44869.2,74540.0,3.03
2021-09-24,42819.9,128880.0,-4.57
2021-09-25,42686.8,46350.0,-0.31
2021-09-26,43203.4,69910.0,1.21
2021-09-27,42172.6,54120.0,-2.39
2021-09-28,41022.3,60010.0,-2.73
2021-09-29,41536.8,48210.0,1.25
2021-09-30,43823.3,64320.0,5.5
2021-10-01,48146.0,94660.0,9.86
2021-10-02,47666.9,39820.0,-1.0
2021-10-03,48200.1,42410.0,1.12
2021-10-04,49227.3,66920.0,2.13
2021-10-05,51469.3,76630.0,4.55
2021-10-06,55323.2,116260.0,7.49
2021-10-07,53783.9,75680.0,-2.78
2021-10-08,53914.7,64050.0,0.24
2021-10-09,54942.5,64650.0,1.91
2021-10-10,54687.7,104430.0,-0.46
2021-10-11,57477.3,73840.0,5.1
2021-10-12,56015.9,74850.0,-2.54
2021-10-13,57380.1,73620.0,2.44
2021-10-14,57345.8,59840.0,-0.06
2021-10-15,61672.5,121480.0,7.54
2021-10-16,60861.1,49930.0,-1.32
2021-10-17,61527.5,53390.0,1.09
2021-10-18,62056.3,80150.0,0.86
2021-10-19,64278.5,80160.0,3.58
2021-10-20,65979.1,79870.0,2.65
2021-10-21,62210.2,105380.0,-5.71
2021-10-22,60690.3,75690.0,-2.44
2021-10-23,61312.5,37050.0,1.03
2021-10-24,60866.5,42670.0,-0.73
2021-10-25,63067.0,51060.0,3.62
2021-10-26,60310.8,57130.0,-4.37
2021-10-27,58438.1,88110.0,-3.11
2021-10-28,60582.5,88470.0,3.67
2021-10-29,62242.8,63390.0,2.74
2021-10-30,61840.1,40510.0,-0.65
2021-10-31,61309.6,50060.0,-0.86
2021-11-01,60915.3,61210.0,-0.64
2021-11-02,63221.7,65260.0,3.79
2021-11-03,62918.5,61050.0,-0.48
2021-11-04,61412.6,49910.0,-2.39
2021-11-05,60974.3,44460.0,-0.71
2021-11-06,61483.9,34890.0,0.84
2021-11-07,63273.2,34340.0,2.91
2021-11-08,67527.9,81080.0,6.72
2021-11-09,66904.4,66130.0,-0.92
2021-11-10,64932.6,96210.0,-2.95
2021-11-11,64806.7,50370.0,-0.19
2021-11-12,64134.5,63270.0,-1.04
2021-11-13,64398.6,30340.0,0.41
2021-11-14,65508.2,33980.0,1.72
2021-11-15,63597.9,53530.0,-2.92
2021-11-16,60089.1,115360.0,-5.52
2021-11-17,60367.8,73930.0,0.46
2021-11-18,56955.3,100370.0,-5.65
2021-11-19,58083.4,74440.0,1.98
2021-11-20,59717.6,44530.0,2.81
2021-11-21,58714.3,40980.0,-1.68
2021-11-22,56308.8,76450.0,-4.1
2021-11-23,57573.2,72480.0,2.25
2021-11-24,57171.7,56680.0,-0.7
2021-11-25,58935.1,56790.0,3.08
2021-11-26,53730.9,104030.0,-8.83
2021-11-27,54765.9,40710.0,1.93
2021-11-28,57291.5,49280.0,4.61
2021-11-29,57794.8,58650.0,0.88
2021-11-30,56882.9,73660.0,-1.58
2021-12-01,57210.3,66750.0,0.58
2021-12-02,56496.0,54940.0,-1.25
2021-12-03,53631.5,89200.0,-5.07
2021-12-04,49195.2,168000.0,-8.27
2021-12-05,49405.5,72030.0,0.43
2021-12-06,50562.1,89680.0,2.34
2021-12-07,50595.2,56290.0,0.07
2021-12-08,50473.9,55590.0,-0.24
2021-12-09,47596.6,58690.0,-5.7
2021-12-10,47137.2,68060.0,-0.97
2021-12-11,49314.5,45230.0,4.62
2021-12-12,50081.0,40300.0,1.55
2021-12-13,46703.6,80370.0,-6.74
2021-12-14,48366.5,62540.0,3.56
2021-12-15,48871.5,80280.0,1.04
2021-12-16,47628.2,48200.0,-2.54
2021-12-17,46172.2,67500.0,-3.06
2021-12-18,46856.2,36930.0,1.48
2021-12-19,46704.5,44050.0,-0.32
2021-12-20,46895.2,57530.0,0.41
2021-12-21,48902.0,57880.0,4.28
2021-12-22,48599.7,40890.0,-0.62
2021-12-23,50801.0,56240.0,4.53
2021-12-24,50786.1,45970.0,-0.03
2021-12-25,50406.4,26670.0,-0.75
2021-12-26,50779.9,32340.0,0.74
2021-12-27,50678.2,43900.0,-0.2
2021-12-28,47545.2,74390.0,-6.18
2021-12-29,46461.7,63920.0,-2.28
2021-12-30,47123.3,60960.0,1.42
2021-12-31,46219.5,58180.0,-1.92
2022-01-01,47738.0,31240.0,3.29
2022-01-02,47311.8,27020.0,-0.89
2022-01-03,46430.2,41060.0,-1.86
2022-01-04,45837.3,55590.0,-1.28
2022-01-05,43425.9,83740.0,-5.26
2022-01-06,43097.5,63080.0,-0.76
2022-01-07,41546.7,88360.0,-3.6
2022-01-08,41672.0,52540.0,0.3
2022-01-09,41848.3,37510.0,0.42
2022-01-10,41832.2,85500.0,-0.04
2022-01-11,42733.2,61780.0,2.15
2022-01-12,43901.0,53950.0,2.73
2022-01-13,42560.0,53420.0,-3.05
2022-01-14,43073.3,50500.0,1.21
2022-01-15,43097.0,31440.0,0.06
2022-01-16,43079.1,28660.0,-0.04
2022-01-17,42209.3,41440.0,-2.02
2022-01-18,42364.6,47320.0,0.37
2022-01-19,41677.8,53770.0,-1.62
2022-01-20,40715.9,65280.0,-2.31
2022-01-21,36475.5,155800.0,-10.41
2022-01-22,35075.2,138090.0,-3.84
2022-01-23,36269.5,70430.0,3.4
2022-01-24,36686.3,153770.0,1.15
2022-01-25,36950.6,79680.0,0.72
2022-01-26,36800.4,107870.0,-0.41
2022-01-27,37164.3,83520.0,0.99
2022-01-28,37745.1,69450.0,1.56
2022-01-29,38170.8,42770.0,1.13
2022-01-30,37917.7,34100.0,-0.66
2022-01-31,38498.6,61270.0,1.53
2022-02-01,38709.7,55200.0,0.55
2022-02-02,36890.2,53740.0,-4.7
2022-02-03,37287.8,50350.0,1.08
2022-02-04,41567.6,95490.0,11.48
2022-02-05,41412.1,46320.0,-0.37
2022-02-06,42392.2,31200.0,2.37
2022-02-07,43833.9,76600.0,3.4
2022-02-08,44038.2,92880.0,0.47
2022-02-09,44388.9,50920.0,0.8
2022-02-10,43521.0,89690.0,-1.96
2022-02-11,42388.4,69950.0,-2.6
2022-02-12,42205.2,37880.0,-0.43
2022-02-13,42061.1,25880.0,-0.34
2022-02-14,42550.3,53600.0,1.16
2022-02-15,44544.4,56340.0,4.69
2022-02-16,43883.6,41400.0,-1.48
2022-02-17,40552.8,72630.0,-7.59
2022-02-18,40000.1,64960.0,-1.36
2022-02-19,40090.3,25780.0,0.23
2022-02-20,38355.0,47920.0,-4.33
2022-02-21,37017.7,91820.0,-3.49
2022-02-22,38248.2,82750.0,3.32
2022-02-23,37224.6,64840.0,-2.68
2022-02-24,38339.2,180470.0,2.99
2022-02-25,39209.6,83780.0,2.27
2022-02-26,39115.5,41550.0,-0.24
2022-02-27,37689.1,66140.0,-3.65
2022-02-28,43188.2,108070.0,14.59
2022-03-01,44420.3,90670.0,2.85
2022-03-02,43912.8,80820.0,-1.14
2022-03-03,42463.0,74110.0,-3.3
2022-05-09,30095.0,268090.0,-11.64
2022-05-10,31007.5,235610.0,3.03
2022-05-11,29068.2,296900.0,-6.25
2022-05-12,28976.0,309480.0,-0.32
2022-05-13,29284.4,141230.0,1.06
2022-05-14,30080.4,70460.0,2.72
2022-05-15,31308.7,65440.0,4.08
2022-05-16,29849.0,100250.0,-4.66
2022-05-17,30437.5,79630.0,1.97
2022-05-18,28683.7,92030.0,-5.76
2022-05-19,30305.9,101380.0,5.66
2022-05-20,29178.6,98780.0,-3.72
2022-05-21,29434.6,32270.0,0.88
2022-05-22,30286.6,50600.0,2.89
2022-05-23,29093.3,92100.0,-3.94
2022-05-24,29648.7,79420.0,1.91
2022-05-25,29540.6,78850.0,-0.36
2022-05-26,29203.5,126710.0,-1.14
2022-05-27,28601.2,116410.0,-2.06
2022-05-28,29027.1,43870.0,1.49
2022-05-29,29465.2,36870.0,1.51
2022-05-30,31723.3,129560.0,7.66
2022-05-31,31793.4,86600.0,0.22
2022-06-01,29798.5,135090.0,-6.27
2022-06-02,30455.5,81400.0,2.2
2022-06-03,29700.9,72130.0,-2.48
2022-06-04,29864.3,33510.0,0.55
2022-06-05,29913.0,30330.0,0.16
2022-06-06,31367.6,94010.0,4.86
2022-06-07,31128.8,140320.0,-0.76
2022-06-08,30201.6,87960.0,-2.98
2022-06-09,30097.8,61720.0,-0.34
2022-06-10,29083.3,104260.0,-3.37
2022-06-11,28403.4,82920.0,-2.34
2022-06-12,26606.3,120020.0,-6.33
2022-06-13,22448.0,379260.0,-15.63
2022-06-14,22157.3,251010.0,-1.29
2022-06-15,22577.9,280410.0,1.9
2022-06-16,20386.6,144000.0,-9.71
2022-06-17,20444.6,136270.0,0.28
2022-06-18,18986.5,267250.0,-7.13
2022-06-19,20577.2,169390.0,8.38
2022-06-20,20572.3,140600.0,-0.02
2022-06-21,20720.4,136320.0,0.72
2022-06-22,19965.8,125940.0,-3.64
2022-06-23,21100.7,110700.0,5.68
2022-06-24,21226.9,104560.0,0.6
2022-06-25,21489.9,66630.0,1.24
2022-06-26,21043.5,67210.0,-2.08
2022-06-27,20730.2,84690.0,-1.49
2022-06-28,20278.0,83830.0,-2.18
2022-06-29,20111.3,98970.0,-0.82
2022-06-30,19926.6,127730.0,-0.92
2022-07-01,19262.9,150180.0,-3.33
2022-07-02,19243.2,58570.0,-0.1
2022-07-03,19309.9,65270.0,0.35
2022-07-04,20215.8,92790.0,4.69
2022-07-05,20200.6,122430.0,-0.08
2022-07-06,20561.1,105240.0,1.78
2022-07-07,21637.8,115810.0,5.24
2022-07-08,21611.2,439900.0,-0.12
2022-07-09,21587.5,190110.0,-0.11
2022-07-10,20847.4,204680.0,-3.43
2022-07-11,19963.2,160200.0,-4.24
2022-07-12,19330.9,167910.0,-3.17
2022-07-13,20250.0,249380.0,4.75
2022-07-14,20586.0,205280.0,1.66
2022-07-15,20825.1,164670.0,1.16
2022-07-16,21209.9,136890.0,1.85
2022-07-17,20785.6,132810.0,-2.0
2022-07-18,22525.8,279720.0,8.37
2022-07-19,23410.2,308910.0,3.93
2022-07-20,23215.2,281310.0,-0.83
2022-07-21,23153.0,217080.0,-0.27
2022-07-22,22675.2,197540.0,-2.06
2022-07-23,22460.4,137420.0,-0.95
2022-07-24,22582.1,126660.0,0.54
2022-07-25,21301.9,206930.0,-5.67
2022-07-26,21248.7,201570.0,-0.25
2022-07-27,22958.3,242660.0,8.05
2022-07-28,23850.0,268320.0,3.88
2022-07-29,23774.3,221660.0,-0.32
2022-07-30,23634.2,168720.0,-0.59
2022-07-31,23303.4,138840.0,-1.4
2022-08-01,23271.2,162330.0,-0.14
2022-08-02,22988.6,177300.0,-1.21
2022-08-03,22820.8,174660.0,-0.73
2022-08-04,22612.1,181190.0,-0.91
2022-08-05,23308.2,208900.0,3.08
2022-08-06,22944.2,94440.0,-1.56
2022-08-07,23175.3,99360.0,1.01
2022-08-08,23816.3,197940.0,2.77
2022-08-09,23146.7,169620.0,-2.81
2022-08-10,23962.9,243610.0,3.53
2022-08-11,23935.3,285360.0,-0.12
2022-08-12,24398.7,194960.0,1.94
2022-08-13,24442.5,170590.0,0.18
2022-08-14,24302.8,177250.0,-0.57
2022-08-15,24101.7,279280.0,-0.83
2022-08-16,23856.8,201700.0,-1.02
